Algorithm,Weight,K,Repetition,Accuracy,Purity,Micro-Precision,Micro-Recall,Micro-F1-Score,Entropy,Adjusted Rand,Completeness,Fowlkes Mallows,Homogeneity,Mutual Info,V Measure,Model Building Time
Label Propagation,False,17,5,0.25964,0.39458,0.25964,0.25964,0.25964,1.47181,0.0,1.0,0.58504,-0.0,-0.0,-0.0,16.87778
Label Propagation,False,17,6,0.25964,0.39458,0.25964,0.25964,0.25964,1.47181,0.0,1.0,0.58504,-0.0,-0.0,-0.0,16.8016
Label Propagation,False,17,7,0.25964,0.39458,0.25964,0.25964,0.25964,1.47181,0.0,1.0,0.58504,-0.0,-0.0,-0.0,16.90755
Label Propagation,False,17,8,0.25964,0.39458,0.25964,0.25964,0.25964,1.47181,0.0,1.0,0.58504,-0.0,-0.0,-0.0,16.79152
Label Propagation,False,17,9,0.25964,0.39458,0.25964,0.25964,0.25964,1.47181,0.0,1.0,0.58504,-0.0,-0.0,-0.0,16.89418
Label Propagation,False,19,0,0.25964,0.39458,0.25964,0.25964,0.25964,1.48173,0.0,1.0,0.58504,-0.0,-0.0,-0.0,17.11738
Label Propagation,False,19,1,0.25964,0.39458,0.25964,0.25964,0.25964,1.48173,0.0,1.0,0.58504,-0.0,-0.0,-0.0,17.11587
Label Propagation,False,19,2,0.25964,0.39458,0.25964,0.25964,0.25964,1.48173,0.0,1.0,0.58504,-0.0,-0.0,-0.0,17.0935
Label Propagation,False,19,3,0.25964,0.39458,0.25964,0.25964,0.25964,1.48173,0.0,1.0,0.58504,-0.0,-0.0,-0.0,17.17017
Label Propagation,False,19,4,0.25964,0.39458,0.25964,0.25964,0.25964,1.48173,0.0,1.0,0.58504,-0.0,-0.0,-0.0,17.14175
Label Propagation,False,19,5,0.25964,0.39458,0.25964,0.25964,0.25964,1.48173,0.0,1.0,0.58504,-0.0,-0.0,-0.0,17.12325
Label Propagation,False,19,6,0.25964,0.39458,0.25964,0.25964,0.25964,1.48173,0.0,1.0,0.58504,-0.0,-0.0,-0.0,17.14988
Label Propagation,False,19,7,0.25964,0.39458,0.25964,0.25964,0.25964,1.48173,0.0,1.0,0.58504,-0.0,-0.0,-0.0,17.13408
Label Propagation,False,19,8,0.25964,0.39458,0.25964,0.25964,0.25964,1.48173,0.0,1.0,0.58504,-0.0,-0.0,-0.0,17.13064
Label Propagation,False,19,9,0.25964,0.39458,0.25964,0.25964,0.25964,1.48173,0.0,1.0,0.58504,-0.0,-0.0,-0.0,17.13092
Label Propagation,False,21,0,0.25964,0.39458,0.25964,0.25964,0.25964,1.4839,0.0,1.0,0.58504,-0.0,-0.0,-0.0,17.19829
Label Propagation,False,21,1,0.25964,0.39458,0.25964,0.25964,0.25964,1.4839,0.0,1.0,0.58504,-0.0,-0.0,-0.0,17.31372
Label Propagation,False,21,2,0.25964,0.39458,0.25964,0.25964,0.25964,1.4839,0.0,1.0,0.58504,-0.0,-0.0,-0.0,17.30971
Label Propagation,False,21,3,0.25964,0.39458,0.25964,0.25964,0.25964,1.4839,0.0,1.0,0.58504,-0.0,-0.0,-0.0,17.29572
Label Propagation,False,21,4,0.25964,0.39458,0.25964,0.25964,0.25964,1.4839,0.0,1.0,0.58504,-0.0,-0.0,-0.0,17.22429
Label Propagation,False,21,5,0.25964,0.39458,0.25964,0.25964,0.25964,1.4839,0.0,1.0,0.58504,-0.0,-0.0,-0.0,17.29261
Label Propagation,False,21,6,0.25964,0.39458,0.25964,0.25964,0.25964,1.4839,0.0,1.0,0.58504,-0.0,-0.0,-0.0,17.2111
Label Propagation,False,21,7,0.25964,0.39458,0.25964,0.25964,0.25964,1.4839,0.0,1.0,0.58504,-0.0,-0.0,-0.0,17.27585
Label Propagation,False,21,8,0.25964,0.39458,0.25964,0.25964,0.25964,1.4839,0.0,1.0,0.58504,-0.0,-0.0,-0.0,17.22497
