Algorithm,Weight,K,Repetition,Accuracy,Purity,Micro-Precision,Micro-Recall,Micro-F1-Score,Entropy,Adjusted Rand,Completeness,Fowlkes Mallows,Homogeneity,Mutual Info,V Measure,Model Building Time
Greedy Modularity,False,3,2,0.103,0.241,0.103,0.103,0.103,1.765,0.014,0.344,0.303,0.09,0.202,0.143,6.5722410678863525
Greedy Modularity,False,3,3,0.103,0.241,0.103,0.103,0.103,1.765,0.014,0.344,0.303,0.09,0.202,0.143,5.248214244842528
Greedy Modularity,False,3,4,0.103,0.241,0.103,0.103,0.103,1.765,0.014,0.344,0.303,0.09,0.202,0.143,5.3061795234680185
Greedy Modularity,False,3,5,0.103,0.241,0.103,0.103,0.103,1.765,0.014,0.344,0.303,0.09,0.202,0.143,5.282028913497925
Greedy Modularity,False,3,6,0.103,0.241,0.103,0.103,0.103,1.765,0.014,0.344,0.303,0.09,0.202,0.143,5.274923801422119
Greedy Modularity,False,3,7,0.103,0.241,0.103,0.103,0.103,1.765,0.014,0.344,0.303,0.09,0.202,0.143,5.286320686340332
Greedy Modularity,False,3,8,0.103,0.241,0.103,0.103,0.103,1.765,0.014,0.344,0.303,0.09,0.202,0.143,6.3901567459106445
Greedy Modularity,False,3,9,0.103,0.241,0.103,0.103,0.103,1.765,0.014,0.344,0.303,0.09,0.202,0.143,5.657236099243164
Greedy Modularity,False,5,0,0.089,0.246,0.089,0.089,0.089,2.061,0.015,0.426,0.314,0.087,0.194,0.144,6.715808629989624
Greedy Modularity,False,5,1,0.089,0.246,0.089,0.089,0.089,2.061,0.015,0.426,0.314,0.087,0.194,0.144,6.3382320404052725
Greedy Modularity,False,5,2,0.089,0.246,0.089,0.089,0.089,2.061,0.015,0.426,0.314,0.087,0.194,0.144,5.744489669799805
Greedy Modularity,False,5,3,0.089,0.246,0.089,0.089,0.089,2.061,0.015,0.426,0.314,0.087,0.194,0.144,5.721449136734009
Greedy Modularity,False,5,4,0.089,0.246,0.089,0.089,0.089,2.061,0.015,0.426,0.314,0.087,0.194,0.144,5.700095891952515
Greedy Modularity,False,5,5,0.089,0.246,0.089,0.089,0.089,2.061,0.015,0.426,0.314,0.087,0.194,0.144,5.688241004943848
Greedy Modularity,False,5,6,0.089,0.246,0.089,0.089,0.089,2.061,0.015,0.426,0.314,0.087,0.194,0.144,7.015196084976196
Greedy Modularity,False,5,7,0.089,0.246,0.089,0.089,0.089,2.061,0.015,0.426,0.314,0.087,0.194,0.144,5.951353788375855
Greedy Modularity,False,5,8,0.089,0.246,0.089,0.089,0.089,2.061,0.015,0.426,0.314,0.087,0.194,0.144,5.708419561386108
Greedy Modularity,False,5,9,0.089,0.246,0.089,0.089,0.089,2.061,0.015,0.426,0.314,0.087,0.194,0.144,5.696903944015503
