Algorithm,Weight,K,Repetition,Accuracy,Purity,Micro-Precision,Micro-Recall,Micro-F1-Score,Entropy,Adjusted Rand,Completeness,Fowlkes Mallows,Homogeneity,Mutual Info,V Measure,Model Building Time
Label Propagation,False,21,5,0.18954,0.19508,0.18954,0.18954,0.18954,2.79513,0.01983,0.5519,0.26696,0.12987,0.3331,0.21026,261.31909
Label Propagation,False,21,6,0.18954,0.19508,0.18954,0.18954,0.18954,2.79513,0.01983,0.5519,0.26696,0.12987,0.3331,0.21026,256.37088
Label Propagation,False,21,7,0.18954,0.19508,0.18954,0.18954,0.18954,2.79513,0.01983,0.5519,0.26696,0.12987,0.3331,0.21026,263.99065
Label Propagation,False,21,8,0.18954,0.19508,0.18954,0.18954,0.18954,2.79513,0.01983,0.5519,0.26696,0.12987,0.3331,0.21026,254.58554
Label Propagation,False,21,9,0.18954,0.19508,0.18954,0.18954,0.18954,2.79513,0.01983,0.5519,0.26696,0.12987,0.3331,0.21026,253.73664
Label Propagation,False,23,0,0.16169,0.20462,0.16169,0.16169,0.16169,1.81443,0.02423,0.29295,0.23122,0.11989,0.30751,0.17015,159.33807
Label Propagation,False,23,1,0.16169,0.20462,0.16169,0.16169,0.16169,1.81443,0.02423,0.29295,0.23122,0.11989,0.30751,0.17015,162.23848
Label Propagation,False,23,2,0.16169,0.20462,0.16169,0.16169,0.16169,1.81443,0.02423,0.29295,0.23122,0.11989,0.30751,0.17015,162.57085
Label Propagation,False,23,3,0.16169,0.20462,0.16169,0.16169,0.16169,1.81443,0.02423,0.29295,0.23122,0.11989,0.30751,0.17015,165.73057
Label Propagation,False,23,4,0.16169,0.20462,0.16169,0.16169,0.16169,1.81443,0.02423,0.29295,0.23122,0.11989,0.30751,0.17015,165.23689
Label Propagation,False,23,5,0.16169,0.20462,0.16169,0.16169,0.16169,1.81443,0.02423,0.29295,0.23122,0.11989,0.30751,0.17015,160.57983
Label Propagation,False,23,6,0.16169,0.20462,0.16169,0.16169,0.16169,1.81443,0.02423,0.29295,0.23122,0.11989,0.30751,0.17015,166.22345
Label Propagation,False,23,7,0.16169,0.20462,0.16169,0.16169,0.16169,1.81443,0.02423,0.29295,0.23122,0.11989,0.30751,0.17015,177.42389
Label Propagation,False,23,8,0.16169,0.20462,0.16169,0.16169,0.16169,1.81443,0.02423,0.29295,0.23122,0.11989,0.30751,0.17015,171.28041
Label Propagation,False,23,9,0.16169,0.20462,0.16169,0.16169,0.16169,1.81443,0.02423,0.29295,0.23122,0.11989,0.30751,0.17015,164.40813
Label Propagation,False,25,0,0.18754,0.21062,0.18754,0.18754,0.18754,1.89124,0.02756,0.31675,0.23489,0.13127,0.33669,0.18561,167.58887
Label Propagation,False,25,1,0.18754,0.21062,0.18754,0.18754,0.18754,1.89124,0.02756,0.31675,0.23489,0.13127,0.33669,0.18561,174.1244
Label Propagation,False,25,2,0.18754,0.21062,0.18754,0.18754,0.18754,1.89124,0.02756,0.31675,0.23489,0.13127,0.33669,0.18561,178.42929
Label Propagation,False,25,3,0.18754,0.21062,0.18754,0.18754,0.18754,1.89124,0.02756,0.31675,0.23489,0.13127,0.33669,0.18561,188.42391
Label Propagation,False,25,4,0.18754,0.21062,0.18754,0.18754,0.18754,1.89124,0.02756,0.31675,0.23489,0.13127,0.33669,0.18561,183.37656
Label Propagation,False,25,5,0.18754,0.21062,0.18754,0.18754,0.18754,1.89124,0.02756,0.31675,0.23489,0.13127,0.33669,0.18561,187.86254
Label Propagation,False,25,6,0.18754,0.21062,0.18754,0.18754,0.18754,1.89124,0.02756,0.31675,0.23489,0.13127,0.33669,0.18561,182.23723
Label Propagation,False,25,7,0.18754,0.21062,0.18754,0.18754,0.18754,1.89124,0.02756,0.31675,0.23489,0.13127,0.33669,0.18561,174.73523
Label Propagation,False,25,8,0.18754,0.21062,0.18754,0.18754,0.18754,1.89124,0.02756,0.31675,0.23489,0.13127,0.33669,0.18561,171.92723
Label Propagation,False,25,9,0.18754,0.21062,0.18754,0.18754,0.18754,1.89124,0.02756,0.31675,0.23489,0.13127,0.33669,0.18561,182.04001
Asynchronous Label Propagation,False,19,0,0.19877,0.20738,0.19877,0.19877,0.19877,1.69169,0.03154,0.27592,0.22986,0.12034,0.30867,0.16759,172.1657
Asynchronous Label Propagation,False,19,1,0.19877,0.20738,0.19877,0.19877,0.19877,1.69169,0.03154,0.27592,0.22986,0.12034,0.30867,0.16759,167.11035
Asynchronous Label Propagation,False,19,2,0.19877,0.20738,0.19877,0.19877,0.19877,1.69169,0.03154,0.27592,0.22986,0.12034,0.30867,0.16759,166.84532
Asynchronous Label Propagation,False,19,3,0.19877,0.20738,0.19877,0.19877,0.19877,1.69169,0.03154,0.27592,0.22986,0.12034,0.30867,0.16759,166.20804
Asynchronous Label Propagation,False,19,4,0.19877,0.20738,0.19877,0.19877,0.19877,1.69169,0.03154,0.27592,0.22986,0.12034,0.30867,0.16759,163.47954
Asynchronous Label Propagation,False,19,5,0.19877,0.20738,0.19877,0.19877,0.19877,1.69169,0.03154,0.27592,0.22986,0.12034,0.30867,0.16759,166.73646
Asynchronous Label Propagation,False,19,6,0.19877,0.20738,0.19877,0.19877,0.19877,1.69169,0.03154,0.27592,0.22986,0.12034,0.30867,0.16759,166.27141
Asynchronous Label Propagation,False,19,7,0.19877,0.20738,0.19877,0.19877,0.19877,1.69169,0.03154,0.27592,0.22986,0.12034,0.30867,0.16759,165.73987
Asynchronous Label Propagation,False,19,8,0.19877,0.20738,0.19877,0.19877,0.19877,1.69169,0.03154,0.27592,0.22986,0.12034,0.30867,0.16759,164.94354
Asynchronous Label Propagation,False,19,9,0.19877,0.20738,0.19877,0.19877,0.19877,1.69169,0.03154,0.27592,0.22986,0.12034,0.30867,0.16759,164.41031
Asynchronous Label Propagation,False,21,0,0.19077,0.19646,0.19077,0.19077,0.19077,2.70295,0.01991,0.55166,0.26666,0.1312,0.33652,0.21198,279.80213
Asynchronous Label Propagation,False,21,1,0.19077,0.19646,0.19077,0.19077,0.19077,2.70295,0.01991,0.55166,0.26666,0.1312,0.33652,0.21198,270.73587
Asynchronous Label Propagation,False,21,2,0.19077,0.19646,0.19077,0.19077,0.19077,2.70295,0.01991,0.55166,0.26666,0.1312,0.33652,0.21198,262.13656
Asynchronous Label Propagation,False,21,3,0.19077,0.19646,0.19077,0.19077,0.19077,2.70295,0.01991,0.55166,0.26666,0.1312,0.33652,0.21198,263.11006
Asynchronous Label Propagation,False,21,4,0.19077,0.19646,0.19077,0.19077,0.19077,2.70295,0.01991,0.55166,0.26666,0.1312,0.33652,0.21198,261.47016
Asynchronous Label Propagation,False,21,5,0.19077,0.19646,0.19077,0.19077,0.19077,2.70295,0.01991,0.55166,0.26666,0.1312,0.33652,0.21198,259.44019
Asynchronous Label Propagation,False,21,6,0.19077,0.19646,0.19077,0.19077,0.19077,2.70295,0.01991,0.55166,0.26666,0.1312,0.33652,0.21198,258.73072
Asynchronous Label Propagation,False,21,7,0.19077,0.19646,0.19077,0.19077,0.19077,2.70295,0.01991,0.55166,0.26666,0.1312,0.33652,0.21198,261.38664
Asynchronous Label Propagation,False,21,8,0.19077,0.19646,0.19077,0.19077,0.19077,2.70295,0.01991,0.55166,0.26666,0.1312,0.33652,0.21198,260.91604
