Algorithm,Weight,K,Repetition,Accuracy,Purity,Micro-Precision,Micro-Recall,Micro-F1-Score,Entropy,Adjusted Rand,Completeness,Fowlkes Mallows,Homogeneity,Mutual Info,V Measure,Model Building Time
Label Propagation,False,19,2,0.145,0.249,0.145,0.145,0.145,0.978,0.014,0.048,0.212,0.037,0.078,0.042,7.129723310470581
Label Propagation,False,19,3,0.145,0.249,0.145,0.145,0.145,0.978,0.014,0.048,0.212,0.037,0.078,0.042,7.52819013595581
Label Propagation,False,19,4,0.145,0.249,0.145,0.145,0.145,0.978,0.014,0.048,0.212,0.037,0.078,0.042,6.65788722038269
Label Propagation,False,19,5,0.145,0.249,0.145,0.145,0.145,0.978,0.014,0.048,0.212,0.037,0.078,0.042,7.189564943313599
Label Propagation,False,19,6,0.145,0.249,0.145,0.145,0.145,0.978,0.014,0.048,0.212,0.037,0.078,0.042,6.533435106277466
Label Propagation,False,19,7,0.145,0.249,0.145,0.145,0.145,0.978,0.014,0.048,0.212,0.037,0.078,0.042,6.70083475112915
Label Propagation,False,19,8,0.145,0.249,0.145,0.145,0.145,0.978,0.014,0.048,0.212,0.037,0.078,0.042,7.521584987640381
Label Propagation,False,19,9,0.145,0.249,0.145,0.145,0.145,0.978,0.014,0.048,0.212,0.037,0.078,0.042,8.888529539108275
Label Propagation,False,21,0,0.132,0.278,0.132,0.132,0.132,1.102,0.026,0.048,0.183,0.043,0.089,0.045,9.309960842132568
Label Propagation,False,21,1,0.132,0.278,0.132,0.132,0.132,1.102,0.026,0.048,0.183,0.043,0.089,0.045,8.821789979934694
Label Propagation,False,21,2,0.132,0.278,0.132,0.132,0.132,1.102,0.026,0.048,0.183,0.043,0.089,0.045,8.631718158721924
Label Propagation,False,21,3,0.132,0.278,0.132,0.132,0.132,1.102,0.026,0.048,0.183,0.043,0.089,0.045,7.399815320968628
Label Propagation,False,21,4,0.132,0.278,0.132,0.132,0.132,1.102,0.026,0.048,0.183,0.043,0.089,0.045,7.103573560714723
Label Propagation,False,21,5,0.132,0.278,0.132,0.132,0.132,1.102,0.026,0.048,0.183,0.043,0.089,0.045,8.335772275924683
Label Propagation,False,21,6,0.132,0.278,0.132,0.132,0.132,1.102,0.026,0.048,0.183,0.043,0.089,0.045,8.359743595123291
Label Propagation,False,21,7,0.132,0.278,0.132,0.132,0.132,1.102,0.026,0.048,0.183,0.043,0.089,0.045,6.999298810958862
Label Propagation,False,21,8,0.132,0.278,0.132,0.132,0.132,1.102,0.026,0.048,0.183,0.043,0.089,0.045,7.327845096588135
Label Propagation,False,21,9,0.132,0.278,0.132,0.132,0.132,1.102,0.026,0.048,0.183,0.043,0.089,0.045,8.030578374862671
Asynchronous Label Propagation,False,9,0,0.126,0.257,0.126,0.126,0.126,0.82,0.003,0.038,0.145,0.037,0.078,0.037,6.5118019580841064
Asynchronous Label Propagation,False,9,1,0.126,0.257,0.126,0.126,0.126,0.82,0.003,0.038,0.145,0.037,0.078,0.037,6.6048452854156485
Asynchronous Label Propagation,False,9,2,0.126,0.257,0.126,0.126,0.126,0.82,0.003,0.038,0.145,0.037,0.078,0.037,6.463200807571411
Asynchronous Label Propagation,False,9,3,0.126,0.257,0.126,0.126,0.126,0.82,0.003,0.038,0.145,0.037,0.078,0.037,7.116059303283691
Asynchronous Label Propagation,False,9,4,0.126,0.257,0.126,0.126,0.126,0.82,0.003,0.038,0.145,0.037,0.078,0.037,6.719123363494872
Asynchronous Label Propagation,False,9,5,0.126,0.257,0.126,0.126,0.126,0.82,0.003,0.038,0.145,0.037,0.078,0.037,7.807742357254027
Asynchronous Label Propagation,False,9,6,0.126,0.257,0.126,0.126,0.126,0.82,0.003,0.038,0.145,0.037,0.078,0.037,7.030967712402344
Asynchronous Label Propagation,False,9,7,0.126,0.257,0.126,0.126,0.126,0.82,0.003,0.038,0.145,0.037,0.078,0.037,7.321791410446168
Asynchronous Label Propagation,False,9,8,0.126,0.257,0.126,0.126,0.126,0.82,0.003,0.038,0.145,0.037,0.078,0.037,6.266379117965697
Asynchronous Label Propagation,False,9,9,0.126,0.257,0.126,0.126,0.126,0.82,0.003,0.038,0.145,0.037,0.078,0.037,7.2126522064208975
Asynchronous Label Propagation,False,11,0,0.096,0.257,0.096,0.096,0.096,0.806,0.004,0.039,0.148,0.037,0.078,0.038,6.520714044570923
Asynchronous Label Propagation,False,11,1,0.096,0.257,0.096,0.096,0.096,0.806,0.004,0.039,0.148,0.037,0.078,0.038,6.857998847961426
Asynchronous Label Propagation,False,11,2,0.096,0.257,0.096,0.096,0.096,0.806,0.004,0.039,0.148,0.037,0.078,0.038,7.42278265953064
Asynchronous Label Propagation,False,11,3,0.096,0.257,0.096,0.096,0.096,0.806,0.004,0.039,0.148,0.037,0.078,0.038,7.580639362335205
Asynchronous Label Propagation,False,11,4,0.096,0.257,0.096,0.096,0.096,0.806,0.004,0.039,0.148,0.037,0.078,0.038,7.07593297958374
Asynchronous Label Propagation,False,11,5,0.096,0.257,0.096,0.096,0.096,0.806,0.004,0.039,0.148,0.037,0.078,0.038,7.458440780639647
Asynchronous Label Propagation,False,11,6,0.096,0.257,0.096,0.096,0.096,0.806,0.004,0.039,0.148,0.037,0.078,0.038,7.118460655212402
Asynchronous Label Propagation,False,11,7,0.096,0.257,0.096,0.096,0.096,0.806,0.004,0.039,0.148,0.037,0.078,0.038,7.905472040176392
Asynchronous Label Propagation,False,11,8,0.096,0.257,0.096,0.096,0.096,0.806,0.004,0.039,0.148,0.037,0.078,0.038,7.792396545410156
Asynchronous Label Propagation,False,11,9,0.096,0.257,0.096,0.096,0.096,0.806,0.004,0.039,0.148,0.037,0.078,0.038,8.059458494186401
Asynchronous Label Propagation,False,13,0,0.119,0.262,0.119,0.119,0.119,0.991,0.006,0.046,0.149,0.044,0.092,0.045,6.576498746871947
Asynchronous Label Propagation,False,13,1,0.119,0.262,0.119,0.119,0.119,0.991,0.006,0.046,0.149,0.044,0.092,0.045,7.237104892730713
Asynchronous Label Propagation,False,13,2,0.119,0.262,0.119,0.119,0.119,0.991,0.006,0.046,0.149,0.044,0.092,0.045,7.131481409072876
Asynchronous Label Propagation,False,13,3,0.119,0.262,0.119,0.119,0.119,0.991,0.006,0.046,0.149,0.044,0.092,0.045,6.8733670711517325
Asynchronous Label Propagation,False,13,4,0.119,0.262,0.119,0.119,0.119,0.991,0.006,0.046,0.149,0.044,0.092,0.045,7.831288576126099
Asynchronous Label Propagation,False,13,5,0.119,0.262,0.119,0.119,0.119,0.991,0.006,0.046,0.149,0.044,0.092,0.045,6.592607498168945
Asynchronous Label Propagation,False,13,6,0.119,0.262,0.119,0.119,0.119,0.991,0.006,0.046,0.149,0.044,0.092,0.045,6.652949094772339
Asynchronous Label Propagation,False,13,7,0.119,0.262,0.119,0.119,0.119,0.991,0.006,0.046,0.149,0.044,0.092,0.045,6.829801321029662
Asynchronous Label Propagation,False,13,8,0.119,0.262,0.119,0.119,0.119,0.991,0.006,0.046,0.149,0.044,0.092,0.045,7.634707450866699
Asynchronous Label Propagation,False,13,9,0.119,0.262,0.119,0.119,0.119,0.991,0.006,0.046,0.149,0.044,0.092,0.045,7.116471529006957
Asynchronous Label Propagation,False,15,0,0.11,0.281,0.11,0.11,0.11,1.063,0.013,0.048,0.155,0.047,0.099,0.047,7.07963228225708
Asynchronous Label Propagation,False,15,1,0.11,0.281,0.11,0.11,0.11,1.063,0.013,0.048,0.155,0.047,0.099,0.047,7.9940338134765625
Asynchronous Label Propagation,False,15,2,0.11,0.281,0.11,0.11,0.11,1.063,0.013,0.048,0.155,0.047,0.099,0.047,9.072251319885254
Asynchronous Label Propagation,False,15,3,0.11,0.281,0.11,0.11,0.11,1.063,0.013,0.048,0.155,0.047,0.099,0.047,7.757414102554321
Asynchronous Label Propagation,False,15,4,0.11,0.281,0.11,0.11,0.11,1.063,0.013,0.048,0.155,0.047,0.099,0.047,9.112565994262695
Asynchronous Label Propagation,False,15,5,0.11,0.281,0.11,0.11,0.11,1.063,0.013,0.048,0.155,0.047,0.099,0.047,7.360381841659546
Asynchronous Label Propagation,False,15,6,0.11,0.281,0.11,0.11,0.11,1.063,0.013,0.048,0.155,0.047,0.099,0.047,7.965859413146973
Asynchronous Label Propagation,False,15,7,0.11,0.281,0.11,0.11,0.11,1.063,0.013,0.048,0.155,0.047,0.099,0.047,7.766459703445435
Asynchronous Label Propagation,False,15,8,0.11,0.281,0.11,0.11,0.11,1.063,0.013,0.048,0.155,0.047,0.099,0.047,6.656285047531128
Asynchronous Label Propagation,False,15,9,0.11,0.281,0.11,0.11,0.11,1.063,0.013,0.048,0.155,0.047,0.099,0.047,8.420869112014769
Asynchronous Label Propagation,False,17,0,0.165,0.257,0.165,0.165,0.165,0.955,0.004,0.03,0.157,0.027,0.057,0.029,7.443735122680664
Asynchronous Label Propagation,False,17,1,0.165,0.257,0.165,0.165,0.165,0.955,0.004,0.03,0.157,0.027,0.057,0.029,8.042277812957764
Asynchronous Label Propagation,False,17,2,0.165,0.257,0.165,0.165,0.165,0.955,0.004,0.03,0.157,0.027,0.057,0.029,7.907106876373291
Asynchronous Label Propagation,False,17,3,0.165,0.257,0.165,0.165,0.165,0.955,0.004,0.03,0.157,0.027,0.057,0.029,8.48561429977417
Asynchronous Label Propagation,False,17,4,0.165,0.257,0.165,0.165,0.165,0.955,0.004,0.03,0.157,0.027,0.057,0.029,7.078990697860718
Asynchronous Label Propagation,False,17,5,0.165,0.257,0.165,0.165,0.165,0.955,0.004,0.03,0.157,0.027,0.057,0.029,7.224164009094237
Asynchronous Label Propagation,False,17,6,0.165,0.257,0.165,0.165,0.165,0.955,0.004,0.03,0.157,0.027,0.057,0.029,7.409686803817749
Asynchronous Label Propagation,False,17,7,0.165,0.257,0.165,0.165,0.165,0.955,0.004,0.03,0.157,0.027,0.057,0.029,6.879328012466432
Asynchronous Label Propagation,False,17,8,0.165,0.257,0.165,0.165,0.165,0.955,0.004,0.03,0.157,0.027,0.057,0.029,7.049299001693727
Asynchronous Label Propagation,False,17,9,0.165,0.257,0.165,0.165,0.165,0.955,0.004,0.03,0.157,0.027,0.057,0.029,6.269589424133301
Asynchronous Label Propagation,False,19,0,0.138,0.242,0.138,0.138,0.138,0.613,0.001,0.031,0.153,0.027,0.057,0.029,7.510233402252197
Asynchronous Label Propagation,False,19,1,0.138,0.242,0.138,0.138,0.138,0.613,0.001,0.031,0.153,0.027,0.057,0.029,6.997906446456909
Asynchronous Label Propagation,False,19,2,0.138,0.242,0.138,0.138,0.138,0.613,0.001,0.031,0.153,0.027,0.057,0.029,8.180648565292357
Asynchronous Label Propagation,False,19,3,0.138,0.242,0.138,0.138,0.138,0.613,0.001,0.031,0.153,0.027,0.057,0.029,7.8224196434021
Asynchronous Label Propagation,False,19,4,0.138,0.242,0.138,0.138,0.138,0.613,0.001,0.031,0.153,0.027,0.057,0.029,6.891761064529419
Asynchronous Label Propagation,False,19,5,0.138,0.242,0.138,0.138,0.138,0.613,0.001,0.031,0.153,0.027,0.057,0.029,7.358332395553589
Asynchronous Label Propagation,False,19,6,0.138,0.242,0.138,0.138,0.138,0.613,0.001,0.031,0.153,0.027,0.057,0.029,7.996674537658691
Asynchronous Label Propagation,False,19,7,0.138,0.242,0.138,0.138,0.138,0.613,0.001,0.031,0.153,0.027,0.057,0.029,7.163654804229736
Asynchronous Label Propagation,False,19,8,0.138,0.242,0.138,0.138,0.138,0.613,0.001,0.031,0.153,0.027,0.057,0.029,7.910907030105591
Asynchronous Label Propagation,False,19,9,0.138,0.242,0.138,0.138,0.138,0.613,0.001,0.031,0.153,0.027,0.057,0.029,7.473406314849853
Asynchronous Label Propagation,False,23,0,0.129,0.252,0.129,0.129,0.129,0.683,0.003,0.033,0.167,0.028,0.058,0.03,7.832737445831299
Asynchronous Label Propagation,False,23,1,0.129,0.252,0.129,0.129,0.129,0.683,0.003,0.033,0.167,0.028,0.058,0.03,7.281914472579956
Asynchronous Label Propagation,False,23,2,0.129,0.252,0.129,0.129,0.129,0.683,0.003,0.033,0.167,0.028,0.058,0.03,8.195426225662231
Asynchronous Label Propagation,False,23,3,0.129,0.252,0.129,0.129,0.129,0.683,0.003,0.033,0.167,0.028,0.058,0.03,7.709286212921143
Asynchronous Label Propagation,False,23,4,0.129,0.252,0.129,0.129,0.129,0.683,0.003,0.033,0.167,0.028,0.058,0.03,7.8824424743652335
Asynchronous Label Propagation,False,23,5,0.129,0.252,0.129,0.129,0.129,0.683,0.003,0.033,0.167,0.028,0.058,0.03,7.930567741394043
Asynchronous Label Propagation,False,23,6,0.129,0.252,0.129,0.129,0.129,0.683,0.003,0.033,0.167,0.028,0.058,0.03,6.71146035194397
Asynchronous Label Propagation,False,23,7,0.129,0.252,0.129,0.129,0.129,0.683,0.003,0.033,0.167,0.028,0.058,0.03,8.503101587295532
Asynchronous Label Propagation,False,23,8,0.129,0.252,0.129,0.129,0.129,0.683,0.003,0.033,0.167,0.028,0.058,0.03,7.080581188201902
Asynchronous Label Propagation,False,23,9,0.129,0.252,0.129,0.129,0.129,0.683,0.003,0.033,0.167,0.028,0.058,0.03,7.7582972049713135
Asynchronous Label Propagation,False,25,0,0.099,0.28,0.099,0.099,0.099,0.867,0.013,0.038,0.167,0.033,0.069,0.035,7.94185733795166
Asynchronous Label Propagation,False,25,1,0.099,0.28,0.099,0.099,0.099,0.867,0.013,0.038,0.167,0.033,0.069,0.035,8.817234754562376
Asynchronous Label Propagation,False,25,2,0.099,0.28,0.099,0.099,0.099,0.867,0.013,0.038,0.167,0.033,0.069,0.035,8.186013221740723
Asynchronous Label Propagation,False,25,3,0.099,0.28,0.099,0.099,0.099,0.867,0.013,0.038,0.167,0.033,0.069,0.035,9.424217939376833
Asynchronous Label Propagation,False,25,4,0.099,0.28,0.099,0.099,0.099,0.867,0.013,0.038,0.167,0.033,0.069,0.035,9.482884883880617
Asynchronous Label Propagation,False,25,5,0.099,0.28,0.099,0.099,0.099,0.867,0.013,0.038,0.167,0.033,0.069,0.035,8.794007062911987
Asynchronous Label Propagation,False,25,6,0.099,0.28,0.099,0.099,0.099,0.867,0.013,0.038,0.167,0.033,0.069,0.035,7.611800909042357
Asynchronous Label Propagation,False,25,7,0.099,0.28,0.099,0.099,0.099,0.867,0.013,0.038,0.167,0.033,0.069,0.035,7.892909526824951
Asynchronous Label Propagation,False,25,8,0.099,0.28,0.099,0.099,0.099,0.867,0.013,0.038,0.167,0.033,0.069,0.035,8.379996299743652
Asynchronous Label Propagation,False,25,9,0.099,0.28,0.099,0.099,0.099,0.867,0.013,0.038,0.167,0.033,0.069,0.035,8.422625303268433
Asynchronous Label Propagation,True,11,0,0.148,0.262,0.148,0.148,0.148,0.892,0.002,0.038,0.156,0.035,0.074,0.036,7.637458324432372
Asynchronous Label Propagation,True,11,1,0.148,0.262,0.148,0.148,0.148,0.892,0.002,0.038,0.156,0.035,0.074,0.036,8.306535005569456
Asynchronous Label Propagation,True,11,2,0.148,0.262,0.148,0.148,0.148,0.892,0.002,0.038,0.156,0.035,0.074,0.036,8.221971750259401
Asynchronous Label Propagation,True,11,3,0.148,0.262,0.148,0.148,0.148,0.892,0.002,0.038,0.156,0.035,0.074,0.036,7.333364009857178
Asynchronous Label Propagation,True,11,4,0.148,0.262,0.148,0.148,0.148,0.892,0.002,0.038,0.156,0.035,0.074,0.036,8.119076728820799
Asynchronous Label Propagation,True,11,5,0.148,0.262,0.148,0.148,0.148,0.892,0.002,0.038,0.156,0.035,0.074,0.036,7.23071026802063
Asynchronous Label Propagation,True,11,6,0.148,0.262,0.148,0.148,0.148,0.892,0.002,0.038,0.156,0.035,0.074,0.036,7.972761154174805
Asynchronous Label Propagation,True,11,7,0.148,0.262,0.148,0.148,0.148,0.892,0.002,0.038,0.156,0.035,0.074,0.036,7.448286294937134
Asynchronous Label Propagation,True,11,8,0.148,0.262,0.148,0.148,0.148,0.892,0.002,0.038,0.156,0.035,0.074,0.036,7.649534940719604
Asynchronous Label Propagation,True,11,9,0.148,0.262,0.148,0.148,0.148,0.892,0.002,0.038,0.156,0.035,0.074,0.036,7.768985986709595
Asynchronous Label Propagation,True,13,0,0.138,0.239,0.138,0.138,0.138,1.117,0.003,0.047,0.155,0.043,0.091,0.045,8.320016860961914
Asynchronous Label Propagation,True,13,1,0.138,0.239,0.138,0.138,0.138,1.117,0.003,0.047,0.155,0.043,0.091,0.045,7.972508430480957
Asynchronous Label Propagation,True,13,2,0.138,0.239,0.138,0.138,0.138,1.117,0.003,0.047,0.155,0.043,0.091,0.045,8.222582101821901
Asynchronous Label Propagation,True,13,3,0.138,0.239,0.138,0.138,0.138,1.117,0.003,0.047,0.155,0.043,0.091,0.045,8.360436201095581
Asynchronous Label Propagation,True,13,4,0.138,0.239,0.138,0.138,0.138,1.117,0.003,0.047,0.155,0.043,0.091,0.045,7.238853216171265
Asynchronous Label Propagation,True,13,5,0.138,0.239,0.138,0.138,0.138,1.117,0.003,0.047,0.155,0.043,0.091,0.045,7.373755216598513
Asynchronous Label Propagation,True,13,6,0.138,0.239,0.138,0.138,0.138,1.117,0.003,0.047,0.155,0.043,0.091,0.045,8.549475431442259
Asynchronous Label Propagation,True,13,7,0.138,0.239,0.138,0.138,0.138,1.117,0.003,0.047,0.155,0.043,0.091,0.045,7.964463233947754
Asynchronous Label Propagation,True,13,8,0.138,0.239,0.138,0.138,0.138,1.117,0.003,0.047,0.155,0.043,0.091,0.045,7.673869371414185
Asynchronous Label Propagation,True,13,9,0.138,0.239,0.138,0.138,0.138,1.117,0.003,0.047,0.155,0.043,0.091,0.045,7.276751518249513
Asynchronous Label Propagation,True,15,0,0.142,0.252,0.142,0.142,0.142,0.997,0.004,0.033,0.152,0.031,0.064,0.032,8.152649879455566
Asynchronous Label Propagation,True,15,1,0.142,0.252,0.142,0.142,0.142,0.997,0.004,0.033,0.152,0.031,0.064,0.032,7.868816137313843
Asynchronous Label Propagation,True,15,2,0.142,0.252,0.142,0.142,0.142,0.997,0.004,0.033,0.152,0.031,0.064,0.032,7.943433523178101
Asynchronous Label Propagation,True,15,3,0.142,0.252,0.142,0.142,0.142,0.997,0.004,0.033,0.152,0.031,0.064,0.032,7.837229251861572
Asynchronous Label Propagation,True,15,4,0.142,0.252,0.142,0.142,0.142,0.997,0.004,0.033,0.152,0.031,0.064,0.032,7.720631122589111
Asynchronous Label Propagation,True,15,5,0.142,0.252,0.142,0.142,0.142,0.997,0.004,0.033,0.152,0.031,0.064,0.032,7.472081422805786
Asynchronous Label Propagation,True,15,6,0.142,0.252,0.142,0.142,0.142,0.997,0.004,0.033,0.152,0.031,0.064,0.032,7.499527931213379
Asynchronous Label Propagation,True,15,7,0.142,0.252,0.142,0.142,0.142,0.997,0.004,0.033,0.152,0.031,0.064,0.032,8.001001834869385
Asynchronous Label Propagation,True,15,8,0.142,0.252,0.142,0.142,0.142,0.997,0.004,0.033,0.152,0.031,0.064,0.032,8.432923316955566
Asynchronous Label Propagation,True,15,9,0.142,0.252,0.142,0.142,0.142,0.997,0.004,0.033,0.152,0.031,0.064,0.032,7.942378997802733
