Algorithm,Weight,K,Repetition,Accuracy,Purity,Micro-Precision,Micro-Recall,Micro-F1-Score,Entropy,Adjusted Rand,Completeness,Fowlkes Mallows,Homogeneity,Mutual Info,V Measure,Model Building Time
Asynchronous Label Propagation,False,21,6,0.191,0.196,0.191,0.191,0.191,2.703,0.02,0.552,0.267,0.131,0.337,0.212,258.73071503639216
Asynchronous Label Propagation,False,21,7,0.191,0.196,0.191,0.191,0.191,2.703,0.02,0.552,0.267,0.131,0.337,0.212,261.38663578033453
Asynchronous Label Propagation,False,21,8,0.191,0.196,0.191,0.191,0.191,2.703,0.02,0.552,0.267,0.131,0.337,0.212,260.9160449504853
Asynchronous Label Propagation,False,21,9,0.191,0.196,0.191,0.191,0.191,2.703,0.02,0.552,0.267,0.131,0.337,0.212,262.03355264663696
Asynchronous Label Propagation,False,23,0,0.176,0.196,0.176,0.176,0.176,1.77,0.029,0.296,0.232,0.126,0.324,0.177,172.25604009628296
Asynchronous Label Propagation,False,23,1,0.176,0.196,0.176,0.176,0.176,1.77,0.029,0.296,0.232,0.126,0.324,0.177,169.73990154266355
Asynchronous Label Propagation,False,23,2,0.176,0.196,0.176,0.176,0.176,1.77,0.029,0.296,0.232,0.126,0.324,0.177,168.7404274940491
Asynchronous Label Propagation,False,23,3,0.176,0.196,0.176,0.176,0.176,1.77,0.029,0.296,0.232,0.126,0.324,0.177,177.7157747745514
Asynchronous Label Propagation,False,23,4,0.176,0.196,0.176,0.176,0.176,1.77,0.029,0.296,0.232,0.126,0.324,0.177,174.0245497226715
Asynchronous Label Propagation,False,23,5,0.176,0.196,0.176,0.176,0.176,1.77,0.029,0.296,0.232,0.126,0.324,0.177,173.72593355178833
Asynchronous Label Propagation,False,23,6,0.176,0.196,0.176,0.176,0.176,1.77,0.029,0.296,0.232,0.126,0.324,0.177,172.88772439956662
Asynchronous Label Propagation,False,23,7,0.176,0.196,0.176,0.176,0.176,1.77,0.029,0.296,0.232,0.126,0.324,0.177,177.32892775535583
Asynchronous Label Propagation,False,23,8,0.176,0.196,0.176,0.176,0.176,1.77,0.029,0.296,0.232,0.126,0.324,0.177,168.84370374679563
Asynchronous Label Propagation,False,23,9,0.176,0.196,0.176,0.176,0.176,1.77,0.029,0.296,0.232,0.126,0.324,0.177,174.51235055923462
Asynchronous Label Propagation,True,21,0,0.261,0.271,0.261,0.261,0.261,1.689,0.05,0.347,0.236,0.182,0.466,0.239,183.6516253948212
Asynchronous Label Propagation,True,21,1,0.261,0.271,0.261,0.261,0.261,1.689,0.05,0.347,0.236,0.182,0.466,0.239,179.95657658576962
Asynchronous Label Propagation,True,21,2,0.261,0.271,0.261,0.261,0.261,1.689,0.05,0.347,0.236,0.182,0.466,0.239,184.2991092205048
Asynchronous Label Propagation,True,21,3,0.261,0.271,0.261,0.261,0.261,1.689,0.05,0.347,0.236,0.182,0.466,0.239,180.3774280548096
Asynchronous Label Propagation,True,21,4,0.261,0.271,0.261,0.261,0.261,1.689,0.05,0.347,0.236,0.182,0.466,0.239,188.0709366798401
Asynchronous Label Propagation,True,21,5,0.261,0.271,0.261,0.261,0.261,1.689,0.05,0.347,0.236,0.182,0.466,0.239,184.8757872581482
Asynchronous Label Propagation,True,21,6,0.261,0.271,0.261,0.261,0.261,1.689,0.05,0.347,0.236,0.182,0.466,0.239,179.64293718338013
Asynchronous Label Propagation,True,21,7,0.261,0.271,0.261,0.261,0.261,1.689,0.05,0.347,0.236,0.182,0.466,0.239,190.1343605518341
Asynchronous Label Propagation,True,21,8,0.261,0.271,0.261,0.261,0.261,1.689,0.05,0.347,0.236,0.182,0.466,0.239,188.9749891757965
Asynchronous Label Propagation,True,21,9,0.261,0.271,0.261,0.261,0.261,1.689,0.05,0.347,0.236,0.182,0.466,0.239,181.6379873752594
Asynchronous Label Propagation,True,23,0,0.224,0.235,0.224,0.224,0.224,1.695,0.038,0.325,0.234,0.157,0.403,0.212,186.92839169502255
Asynchronous Label Propagation,True,23,1,0.224,0.235,0.224,0.224,0.224,1.695,0.038,0.325,0.234,0.157,0.403,0.212,185.37915802001962
Asynchronous Label Propagation,True,23,2,0.224,0.235,0.224,0.224,0.224,1.695,0.038,0.325,0.234,0.157,0.403,0.212,186.8606173992157
Asynchronous Label Propagation,True,23,3,0.224,0.235,0.224,0.224,0.224,1.695,0.038,0.325,0.234,0.157,0.403,0.212,184.77048635482788
Asynchronous Label Propagation,True,23,4,0.224,0.235,0.224,0.224,0.224,1.695,0.038,0.325,0.234,0.157,0.403,0.212,184.8606972694397
Asynchronous Label Propagation,True,23,5,0.224,0.235,0.224,0.224,0.224,1.695,0.038,0.325,0.234,0.157,0.403,0.212,185.5622899532318
Asynchronous Label Propagation,True,23,6,0.224,0.235,0.224,0.224,0.224,1.695,0.038,0.325,0.234,0.157,0.403,0.212,187.0210235118866
Asynchronous Label Propagation,True,23,7,0.224,0.235,0.224,0.224,0.224,1.695,0.038,0.325,0.234,0.157,0.403,0.212,186.4097878932953
