Algorithm,Weight,K,Repetition,Accuracy,Purity,Micro-Precision,Micro-Recall,Micro-F1-Score,Entropy,Adjusted Rand,Completeness,Fowlkes Mallows,Homogeneity,Mutual Info,V Measure,Model Building Time
Label Propagation,False,13,7,0.12857,0.19429,0.12857,0.12857,0.12857,1.94829,0.03266,0.2483,0.29732,0.06671,0.14812,0.10517,7.1451
Label Propagation,False,13,8,0.12857,0.19429,0.12857,0.12857,0.12857,1.94829,0.03266,0.2483,0.29732,0.06671,0.14812,0.10517,7.1366
Label Propagation,False,13,9,0.12857,0.19429,0.12857,0.12857,0.12857,1.94829,0.03266,0.2483,0.29732,0.06671,0.14812,0.10517,7.14864
Greedy Modularity,False,3,0,0.14286,0.27333,0.14286,0.14286,0.14286,1.83449,0.07914,0.33365,0.3098,0.13378,0.29701,0.19098,8.04166
Greedy Modularity,False,3,1,0.14286,0.27333,0.14286,0.14286,0.14286,1.83449,0.07914,0.33365,0.3098,0.13378,0.29701,0.19098,8.15213
Greedy Modularity,False,3,2,0.14286,0.27333,0.14286,0.14286,0.14286,1.83449,0.07914,0.33365,0.3098,0.13378,0.29701,0.19098,8.29892
Greedy Modularity,False,3,3,0.14286,0.27333,0.14286,0.14286,0.14286,1.83449,0.07914,0.33365,0.3098,0.13378,0.29701,0.19098,8.23499
Greedy Modularity,False,3,4,0.14286,0.27333,0.14286,0.14286,0.14286,1.83449,0.07914,0.33365,0.3098,0.13378,0.29701,0.19098,8.14459
Greedy Modularity,False,3,5,0.14286,0.27333,0.14286,0.14286,0.14286,1.83449,0.07914,0.33365,0.3098,0.13378,0.29701,0.19098,8.13402
Greedy Modularity,False,3,6,0.14286,0.27333,0.14286,0.14286,0.14286,1.83449,0.07914,0.33365,0.3098,0.13378,0.29701,0.19098,8.07294
Greedy Modularity,False,3,7,0.14286,0.27333,0.14286,0.14286,0.14286,1.83449,0.07914,0.33365,0.3098,0.13378,0.29701,0.19098,8.1001
Greedy Modularity,False,3,8,0.14286,0.27333,0.14286,0.14286,0.14286,1.83449,0.07914,0.33365,0.3098,0.13378,0.29701,0.19098,8.17371
Greedy Modularity,False,3,9,0.14286,0.27333,0.14286,0.14286,0.14286,1.83449,0.07914,0.33365,0.3098,0.13378,0.29701,0.19098,8.08615
